"lng","lat"
-96.35,28.86
-96.5,29.1
-97.5,28.6
-96.8,29.4
-96.8,28.9
-96.673,28.796
-96.46,28.85
-96.5,28.8
-97.013,28.554
-97.29,28.9
-97.1,29.56
-97,28.9
-96.828,28.691
-96.553,28.683
-96.7,28.6
-96.43,28.44
-96.6,28.4
-97.2,29.5
-97.1,29.2
-96.886,28.849
-96.9,28.4
-96.616,28.822
-97.5,28.7
-97.5,29.16
-97.1,29.2
-99.1,28.3
-98.74,29.28
-99.2,29.8
-98.53,29.86
-98.9,28.9
-98.7,29.9
-98.4,28.4
-98.3,28.7
-98.89,29.36
-99.1,29.9
-98.7,28.8
-98.4,28.7
-98.9,30
-99.1,28.3
-98.6,29.7
-99,29.2
-99.2,28.7
-99.3,28.2
-98.9,28.4
-98.2,28.3
-98.8,29.6
-99.5,30
-99.29,30.08
-98.5,28.8
-98.5,30
-99.2,30.1
-98.82,29.32
-99.5,27.51
-99.5,27.8
-99.3,27.4
-99.502,27.531
-99.6,27.8
-99.5,27.4
-98.486,29.072
-98.78,29.19
-99.4,29.8
-98.9,29.5
-99,29
-99.5,30.1
-98.8,29.2
-98.1,28.5
-99.1,28.9
-98.9,29.7
-98.4,29
-98.6,29.1
-98.88,29.47
-99.44,27.044
-98.68,29.19
-98.4,29.9
-98.1,28.5
-98.6,28.4
-98.63,29.24
-98.24,28.64
-99.2,26.9
-98.24,29.35
-97.7,28.4
-97.7,28.4
-97.5,28.7
-98.22,29.57
-98.28,29.48
-98.4,29.2
-98.1,28.9
-98.2,29.1
-97.8,29.1
-97.93,28.96
-98,28.9
-97.9,28.7
-98.1,29.4
-97.73,29.45
-98.05,29.6
-98.1,29.5
-97.7,28.4
-98.1,29.7
-98.2,29.8
-98.2,29.9
-97.7,29.3
-97.6,28.9
-97.784,28.528
-97.9,29.2
-97.899,28.958
-98.001,28.651
-97.81,28.62
-98.08,29.08
-98.3,29.55
-98.28,29.53
-97.7,28.9
-98.2,29.42
-98.27,29.56
-97.9,29.6
-97.6,29.2
-97.9,29.2
-98.07,29.26
-97.795,28.57
-98.5,29.8
-97.5,29
-98.53,29.48
-98.46,29.43
-98.46,29.41
-98.51,29.41
-98.49,29.43
-98.52,29.42
-98.46,29.44
-98.46,29.49
-98.46,29.4
-98.57,29.34
-98.49,29.46
-98.53,29.52
-98.48,29.33
-98.48,29.44
-98.48,29.53
-98.43,29.55
-98.4,29.49
-98.38,29.45
-98.39,29.41
-98.47,29.29
-98.39,29.37
-98.4,29.3
-98.54,29.31
-98.53,29.38
-98.56,29.38
-98.64,29.39
-98.57,29.46
-98.57,29.51
-98.56,29.54
-98.55,29.57
-98.48,29.58
-98.37,29.56
-98.44,29.46
-98.44,29.34
-98.61,29.38
-98.57,29.42
-98.61,29.47
-98.36,29.52
-98.61,29.52
-98.6,29.35
-98.597,29.371
-98.34,29.48
-98.72,29.41
-98.41,29.57
-98.53,29.59
-98.62,29.57
-98.67,29.5
-98.67,29.46
-98.71,29.34
-98.8,29.47
-98.72,29.54
-98.67,29.64
-98.62,29.63
-98.58,29.64
-98.51,29.65
-98.41,29.63
-98.52,29.69
-98.4,29.68
-98.31,29.35
-98.5,29.21
-98.32,29.66
-97.909,27.782
-98.1,27.7
-97.149,27.904
-97.1,27.9
-97.6,26.9
-97.801,27.806
-97.21,28.11
-98.41,27.6
-98.1,27.7
-97.7,27.7
-98.9,27.5
-98.3,27.5
-97.76,27.67
-97.674,27.976
-98.2,27
-98.2,27.2
-98.6,27.8
-97.041,28.065
-97.3,27.92
-98.9,27
-97.21,27.87
-97.7,27.5
-97.9,28.1
-99.1,27.4
-97.6,28
-99,27.5
-98.1,28
-97.2,27.8
-97.31,27.91
-98.1,27.4
-98.6,27.4
-97.2,28.3
-97.9,27.3
-97.7,27.8
-96.8,28.1
-98,28.1
-98.4,27.8
-97.8,27.1
-97.6,28.1
-97.7,28.2
-97.3,28
-97.75,28.17
-97.4,28.2
-97.4,27.8
-97.47,27.84
-97.4,27.77
-97.45,27.77
-97.52,27.77
-97.44,27.81
-97.45,27.8
-97.51,27.81
-97.6,27.84
-97.39,27.73
-97.35,27.72
-97.4,27.68
-97.37,27.63
-97.5,27.7
-97.44,27.75
-97.47,27.73
-97.3,27.5
-97.27,27.69
-98.24,26.22
-98.25,26.15
-98.23,26.28
-98.12,26.18
-97.5,26
-97.3,26
-97.46,25.98
-97.731,26.248
-98.44,26.68
-98.1,26.2
-98,26.4
-98.18,26.28
-98.3,26.5
-98.1,26.4
-97.986,26.29
-99.124,26.561
-98.65,26.27
-98.013,26.443
-97.7,26.2
-97.8,26.2
-98.25,26.1
-98.031,26.297
-97.82,26.13
-98.51,26.25
-97.8,26.5
-97.929,26.297
-98.2,26.7
-99.11,26.712
-98.562,26.246
-97.4,26.2
-97.746,26.051
-97.6,26.4
-97.9,26.2
-98.4,26.2
-98.3,26.3
-98.4,26.3
-97.55,26.03
-98.5,26.3
-98.2,26.2
-97.3,26.1
-97.959,26.094
-97.7,26.5
-98.7,26.5
-97.5,26.3
-99,26.6
-99.112,26.517
-97.6,26.1
-98.43,26.71
-98.14,26.17
-97.5,26.4
-98.5,26.7
-97.848,26.079
-97.81,26.26
-97.7,26.4
-98.53,26.3
-98,26.2
-97.2,26.2
-97.426,26.554
-97.3,30.1
-98,30.7
-98.4,30.1
-98.43,30.83
-97.93,30.94
-98.46,30.77
-97.8,30.1
-98.3,30.8
-97.5,30.1
-97.82,30.5
-97.61,29.41
-97.4,30.5
-97.6,29.9
-97.58,30.15
-99.2,30.4
-98.04,30.1
-98.1,30.2
-97.4,30.3
-97.8,29.8
-98.23,29.97
-98.9,30.3
-97.6,30.7
-97.8,30.6
-97.5,29.4
-99.2,30.3
-97.5,29.7
-97.8,30.7
-97.55,30.55
-98.54,30.22
-98.4,30.3
-97.8,29.7
-98.45,30.68
-97.8,30
-97.9,30.5
-97.9,30.7
-98.7,30.7
-97.7,29.9
-97.95,30.44
-97.6,29.7
-97.2,30.3
-97.86,30.13
-97.5,30.3
-98.2,30.6
-97.84,29.8
-97.81,29.9
-98.37,30.53
-97.1,30.2
-97.6,30.43
-97.755,29.726
-97.43,29.94
-98.4,30.4
-97.64,30.5
-97.65,30.54
-98,29.9
-98.1,30.4
-97.833,29.782
-98.62,30.21
-98.49,30.87
-98.7,30.5
-98.1,30
-97.59,29.34
-97.72,30.53
-97.74,30.27
-97.71,30.26
-97.77,30.29
-97.75,30.24
-97.74,30.29
-97.734,30.286
-97.77,30.49
-97.67,30.15
-97.68,30.27
-97.72,30.29
-97.69,30.3
-97.61,30.29
-97.62,30.25
-97.84,30.43
-97.72,30.43
-97.69,30.45
-97.76,30.45
-97.84,30.37
-97.77,30.35
-97.89,30.38
-97.87,30.32
-97.96,30.38
-97.87,30.27
-97.89,30.24
-97.99,30.2
-97.98,30.31
-97.89,30.17
-97.72,30.23
-97.66,30.24
-97.74,30.18
-97.8,30.21
-97.81,30.3
-97.75,30.12
-97.82,30.16
-97.86,30.21
-97.8,30.41
-97.72,30.31
-97.7,30.34
-97.67,30.38
-97.64,30.37
-97.74,30.32
-97.73,30.35
-97.71,30.38
-97.75,30.4
-99.8,29.4
-99.8,29.4
-99.6,28.4
-100.1,29.8
-99.8,28.9
-99.6,28.5
-100.5,29.4
-100,29.7
-99.9,28.4
-99.56,28.36
-101.4,29.9
-99.74,29.56
-99.9,28.8
-100.9,29.8
-100.78,29.36
-99.3,29.4
-102.1,30.2
-100.3,28.6
-100.3,28.6
-99.2,29.4
-99.6,29.3
-101.562,29.807
-99.84,28.94
-99.8,29.8
-100.4,29
-99.68,29.68
-100.2,30
-99.6,29.3
-99.35,29.67
-99.6,29.5
-99.5,29.8
-99.13,29.14
-96.44,30.03
-96.7,30.17
-96.4,29.8
-96.6,29.7
-96.4,29.7
-96.7,29.85
-96.7,29.9
-97.1,29.8
-96.9,30.2
-96.6,29.7
-96.5,30
-96.9,29.9
-96.8,30.2
-97.1,30.4
-97,30.3
-97.1,29.8
-96.5,29.9
-96.832,29.601
-97.3,29.9
-96.7,30
-96.9,29.7
-97.2,30
-97.3,29.7
-96.7,29.6
-97.03,29.92
-102.8,35.3
-100.1,35.61
-100.5,36.4
-101.3,35.8
-102.9,34.5
-102.5,35.4
-100.2,35.6
-102.062,35.189
-102,36.05
-100.3,35.9
-101.9,34.9
-101.914,34.984
-102.3,35.8
-101.4,35
-102,34
-102.6,36.1
-100.326,36.445
-102.6,35
-102.3,34.5
-102,35.8
-102.5,34.2
-101.91,34.28
-100.968,36.319
-100.2,36.4
-102.8,34.6
-101.57,35.68
-101.2,35.3
-101.5,36.3
-101.9,34.1
-101.8,34.8
-102.2,34.4
-102.4,35.9
-102.6,34.9
-100.1,36.2
-102.23,36.45
-101.7,34.4
-102.609,34.387
-100.805,35.439
-100.2,36.22
-100.6,35.3
-101.9,35.7
-100.8,35.8
-100.4,35.5
-101.5,36.08
-102.2,34.5
-102.2,34.2
-100.8,35.6
-101.4,35.4
-100.8,36.3
-101.8,34.1
-101.52,35.71
-100.3,35.2
-101.2,35.6
-101.3,36.3
-102.3,34.2
-101.4,35.9
-101.9,36.3
-102.5,34.7
-101.8,35.8
-102.9,36.3
-101.7,34.6
-101.9,34.9
-102.6,35.4
-101.045,36.283
-101.51,34.78
-100.3,35
-100.3,35.5
-101.2,35.4
-102.2,35.1
-101.84,35.2
-101.85,35.2
-101.81,35.17
-101.79,35.2
-101.84,35.21
-101.89,35.21
-101.8,35.23
-101.9,35.4
-101.88,35.16
-101.87,35.15
-101.69,35.22
-101.8,35.1
-102,35.1
-101.93,35.17
-102,35.3
-100.4,34.5
-100.7,33.8
-99.5,34.2
-100.8,35
-99.8,33.9
-100.8,33.6
-100.1,34.7
-101.08,33.92
-100.441,34.548
-100.99,34.17
-101.3,33.9
-100.3,33.9
-100.7,34.9
-100.8,34.7
-100.76,34.89
-101.3,34.2
-101,33.7
-100.8,34.1
-100.5,34.6
-99.42,34.35
-100.3,33.8
-101.6,33.9
-100.4,35
-99.9,34.3
-101.1,34.5
-100.8,33.9
-101.3,34.5
-101.309,34.227
-100.4,34.36
-100.8,34.5
-101.9,33.9
-102.5,34
-102.2,33.8
-103.018,33.62
-102.3,33.1
-101.2,33.6
-102.8,33
-102.7,33.9
-102.9,34.4
-102.32,34.08
-101.7,33.7
-101.2,33.1
-101.9,32.7
-102.4,33.6
-102.3,33.9
-102.3,32.9
-101.6,33.6
-102.9,33.9
-102.3,33.3
-102.8,33.6
-102.8,34.2
-101.8,33.7
-101.8,32.9
-102.58,33.79
-102.8,33.2
-101.3,33.2
-101.4,33.6
-102.2,33.4
-102.5,32.8
-102.6,32.7
-102.1,33.7
-101.7,33.5
-101.69,33.53
-102.3,33.6
-102.3,33.9
-100.8,33.4
-102.6,34.1
-102.49,33.46
-101.8,33.2
-102.5,33.3
-102.16,32.9
-102.3,33.1
-102.7,33.5
-102.3,33.6
-101.7,33.3
-102.02,33.46
-101.85,33.59
-101.7,33.7
-101.77,33.52
-101.9,33.7
-102.1,33.6
-101.89,33.57
-101.86,33.57
-101.86,33.55
-101.88,33.56
-101.92,33.55
-101.9,33.7
-101.97,33.61
-101.9,33.4
-101.94,33.47
-99.9,32.8
-100.2,33.2
-99.7,32.9
-99.3,32.4
-99.78,33.61
-100.4,32.1
-99.81,32.28
-99.5,32.3
-101.3,32.5
-100.9,32.3
-101.2,32.9
-100.8,33.3
-99.68,32.04
-100.2,32.9
-99.7,33.1
-99.8,32.6
-100.8,32.7
-101.1,32.6
-100.6,33.2
-99.8,33.6
-99.8,32.1
-100.7,32.4
-99.5,32.8
-100.23,32.78
-100.4,32.2
-100,32.5
-100.22,32.29
-99.7,32
-99.9,33.4
-100.1,33.2
-99.8,32.2
-100.4,32.7
-99.9,33.3
-100.6,32.4
-100.5,32.9
-99.9,33.2
-99.91,33.04
-100.9,32.9
-99.9,32.9
-100.4,32.4
-100.2,32.7
-100.2,32.5
-99.9,32.3
-99.91,32.42
-101.1,32.3
-100.1,32.1
-100,32
-99.6,32.6
-99.7,32.3
-99.9,32.4
-99.8,32.43
-99.83,32.36
-99.83,32.42
-99.709,32.47
-102.08,31.99
-102.13,31.98
-102,32
-102,31.9
-102.2,32.01
-101.7,32.5
-102.6,32.3
-103.7,31
-103.3,31.4
-101.4,32.3
-103.1,31.2
-102.5,31.4
-101.367,32.111
-103.9,30.8
-102.7,30.6
-101.5,32.9
-101.5,31.8
-102.6,31.9
-102.854,31.341
-102.6,31.2
-102.1,30.9
-103.1,31.9
-101.6,32.4
-101.9,32.3
-102.2,31.3
-103.7,31.8
-102,31.4
-103,31.5
-102.37,32
-102.6,31.9
-102.35,31.85
-102.34,31.9
-102.6,31.8
-102.5,31.9
-102.3,31.9
-102.4,31.7
-103.6,31.5
-103.6,31.5
-103.4,31.6
-101.94,31.23
-103.7,31
-102,30.7
-101.9,32.2
-102,32.4
-103.8,31.31
-103.01,31.57
-103.2,31.7
-106.6,31.97
-103.4,30
-103.5,29.9
-103.2,29.4
-106.59,31.94
-106.18,31.55
-105.5,31.9
-106.17,31.51
-105.7,31.4
-102.8,30
-104.4,30.2
-104.2,29.7
-104.201,29.461
-104.7,31.3
-102.395,30.142
-106.2,31.5
-105.3,31.2
-103.6,29.4
-106.07,31.43
-104.6,30.8
-104.8,31.1
-106.48,31.76
-106.5,31.78
-106.45,31.79
-106.45,31.86
-106.43,31.76
-106.4,31.81
-106.36,31.72
-106.37,31.83
-106.544,31.882
-106.54,31.85
-106.38,31.75
-106.2,31.9
-106.487,31.759
-106.54,31.8
-106.43,31.89
-106.38,31.79
-106.27,31.65
-106.1,31.6
-106.46,31.82
-106.61,31.88
-106.5,31.9
-106.33,31.79
-106.31,31.78
-106.1,31.8
-106.487,31.759
-110.5,40.4
-110.28,40.4
-111.79,40.4
-111.7,40.5
-112,40.4
-112.1,40.6
-110.3,40.3
-111.82,40.89
-112,40.1
-111.84,40.95
-112.06,41.11
-110.8,41
-111.4,41.2
-111.85,40.49
-110.5,40
-113,40.5
-109.4,40.8
-111.45,40.99
-111.9,40.9
-109.86,40.3
-110.8,40.2
-111.4,41.9
-112.6,40.7
-110.7,40.5
-111.2,40.3
-111.5,41.02
-113.988,40.038
-109.3,40.3
-111.2,40.6
-111.94,41.03
-111.3,41.8
-109.81,40.39
-111.9,41.1
-112,41.05
-111.72,40.34
-111.85,40.39
-112.1,40.7
-111.9,40.3
-109.8,40.9
-111.89,40.61
-111.5,40.5
-111.7,41
-110.4,40.39
-110.1,40
-110.13,40.559
-111.92,40.84
-111.293,40.72
-111.97,41.13
-111.73,40.31
-111.72,40.29
-111.5,40.65
-111.37,40.74
-111.74,40.39
-109.72,40.2
-111.2,41.7
-111.97,40.48
-110.3,40.5
-112.05,41.18
-112.44,40.39
-111.89,40.58
-112.3,40.2
-110.7,40.4
-110.5,40.2
-112.3,40.5
-112.1,41
-109.83,40.47
-109.5,40.2
-112.4,40
-112.04,40.6
-111.4,40.4
-113.2,40.3
-111.96,40.62
-109.9,40.5
-111.3,41.4
-111.92,40.89
-111.96,40.6
-111.7,40.6
-111.83,40.6
-111.86,40.57
-111.98,40.56
-112.08,40.49
-111.66,40.3
-111.5,40.7
-111.9,40.76
-111.86,40.76
-111.85,40.8
-111.99,40.75
-111.86,40.74
-111.86,40.71
-111.88,40.66
-111.7,40.8
-111.76,40.72
-111.88,40.76
-111.84,40.77
-111.833,40.763
-111.89,40.71
-112,40.8
-111.84,40.66
-112.04,40.65
-111.94,40.7
-112,40.7
-111.7,40.7
-111.92,40.66
-111.79,40.68
-112.04,40.7
-112.13,41.61
-112.1,41.6
-112.02,41.82
-112.1,41.95
-112.06,41.77
-112.6,41.5
-112,41.9
-112.08,41.72
-111.9,41.3
-112.11,41.83
-112.2,41.8
-113.7,41.5
-112.1,41.63
-112.14,41.16
-112.45,41.77
-111.6,41.3
-111.78,41.81
-111.84,41.61
-111.7,42
-111.7,41.6
-111.9,41.5
-112,41.8
-111.81,41.67
-111.98,41.857
-111.7,41.5
-113.4,41.5
-112.144,41.875
-112.3,41.9
-111.82,41.69
-111.79,41.91
-112.151,41.792
-111.8,41.8
-112.7,41.8
-112.3,41.7
-111.93,41.91
-111.9,41.6
-112.05,41.39
-111.81,41.78
-112,41.2
-111.9,41.19
-112.2,41.2
-111.96,41.16
-111.98,41.32
-110.8,39.6
-109.9,37.7
-109.8,37.7
-111.01,39.23
-109.322,38.97
-111.098,39.132
-110.86,39.34
-110.3,39.6
-110.83,39.41
-111.25,38.92
-111.1,38.9
-110.5,39
-110.9,39.7
-110.9,39.3
-110.8,39.7
-109.5,37.9
-110.1,37.1
-109.4,38.6
-110.4,37.4
-109.4,37.2
-109.5,37.9
-110.6,37.3
-111.06,39.23
-110.41,39.55
-109.6,39
-110.58,39.57
-111.7,40.23
-111.5,40.3
-111.65,40.24
-111.7,38.9
-111.82,39.07
-111.83,39.1
-111.5,39.5
-112.6,39.3
-111.99,39.96
-111.5,39.3
-112.3,39.8
-111.3,39.9
-111.9,39.3
-112.6,39
-111.5,39.7
-111.9,39.95
-111.9,39.1
-112.8,39.4
-112.272,39.099
-112.6,39
-112.7,39.4
-112,39.6
-112.7,39.4
-111.5,39.2
-111.7,39.12
-111.83,39.87
-111.583,39.527
-111.5,39.5
-112,39.6
-112.7,39.4
-111.7,40
-111.7,38.9
-111.65,40.04
-111.7,38.9
-111.82,40
-112.6,39
-111.972,38.836
-111.7,40
-111.49,39.48
-111.58,40.18
-111.58,40.11
-111.6,39.2
-111.636,39.486
-111.8,38.6
-112.482,37.44
-111.8,38.7
-112.1,38
-112.6,38.4
-113.7,37.9
-111.546,38.341
-111.2,37.8
-112.054,37.567
-112.8,37.7
-113.1,37.8
-113,37.7
-113.5,37.5
-112.1,38.3
-112.15,38.68
-113.72,37.572
-111.8,37.8
-113.4,39.1
-112.6,37.32
-111.9895,38.7598
-112.73,38.3
-112.1,38.3
-113.75,37.29
-110.7,38
-112.434,37.651
-111.995,37.564
-113.2,37.1
-113.8,37.1
-112.22,38.62
-112.1,38.3
-112,37
-113.177,37.541
-112.1,38.2
-111.8,38.7
-113.1,37.3
-113.36,37.24
-111.7,38.4
-111.59,38.39
-112.2,38.4
-113.4,38.4
-112.923,38.214
-114,37.9
-112.2,38.5
-112.7,37.4
-113.4,37.8
-113.3,37.5
-112.637,37.276
-112.5,37.8
-112.7,38
-112.8,37.8
-112.66,37.52
-113.05,37.16
-112.2,37.7
-113.65,37.13
-112.3,38.5
-113,37.18
-113.6,37.2
-112.88,37.78
-111.4,38.2
-113.33,37.24
-111.5,38.3
-112.1,37.64
-113.2,37.2
-113.4,37.1
-113.4,37.3
-113.8,37.3
-113.7,37.3
-113.2,37.2
-113.7,37.1
-72.38,43.66
-72.609,43.726
-72.7,43.8
-72.2,44
-72.64,43.59
-72.7,43.6
-72.58,44.03
-72.49,43.46
-72.46,44
-72.3,44.02
-72.21,44.07
-72.55,43.96
-72.1,44.2
-72.22,43.81
-72.2,43.9
-72.3,44.2
-72.42,43.57
-72.06,44.26
-72.11,44.09
-72.37,43.61
-72.5,43.7
-72.3,43.8
-72.73,43.53
-72.27,43.88
-72.4223,43.6474
-72.7,44
-72.57,43.94
-72.58,43.5
-72.42,43.79
-72.56,43.7
-72.5,43.8
-72.15,44.17
-72.35,43.85
-72.56,43.57
-72.37,43.88
-72.28,43.85
-72.24,44.13
-72.48,43.9
-72.33,43.95
-72.08,44.14
-72.29,43.95
-72.45,43.72
-72.31,44.13
-72.5,43.5
-72.6,43.6
-72.5,43.17
-72.592,43.144
-72.58,43.41
-72.6,43.3
-72.58,43.18
-72.8,43.24
-72.7,43.4
-72.53,43.33
-72.49,43.39
-72.92,43.25
-72.6,43.4
-72.53,43.15
-72.81,43.18
-72.5,43.3
-72.48,43.09
-72.81,43.31
-73.1,42.9
-73.2,43.1
-73.08,43.26
-73.07,43.07
-73,43.3
-73.07,43.17
-73.06,43.17
-73.24,42.96
-73.25,42.83
-73.22,42.78
-73.1,43
-72.7,42.8
-72.93,43.16
-72.8,42.96
-72.79,42.78
-72.81,43.1
-72.7,43
-72.5,43
-72.98,42.8
-73.08,42.79
-72.68,43.07
-72.51,42.78
-72.81,43.02
-72.9,43
-72.74,42.77
-72.72,43.14
-72.92,43.05
-72.87,42.78
-72.68,42.95
-72.9,42.9
-73.2,44.48
-73.18,44.45
-73.18,44.5
-73.196,44.478
-73.25,44.5
-73.2,44.5
-73.3,44.9
-72.78,44.76
-72.67,44.75
-73,44.2
-72.9,44.6
-73.22,44.31
-73.2,44.6
-72.703,44.932
-72.9,44.8
-72.8,44.9
-73.06,44.52
-73.02,44.71
-72.98,44.81
-73.25,44.21
-72.91,44.96
-73.3,44.72
-73.02,44.96
-73.09,44.32
-73,44.3
-73.34,44.87
-72.8,44.6
-72.9,44.5
-73.1,44.7
-72.6,44.9
-73.2,44.1
-73.2,44.23
-73.3,44.8
-72.7,45
-72.9,44.4
-73.1,44.8
-73.21,44.4
-72.98,44.89
-72.97,44.88
-73.3,44.64
-73,44.23
-73.1,44.9
-72.9,44.5
-73.3,44.1
-72.77,44.71
-73.01,44.6
-73.09,44.42
-72.6,44.3
-72.49,44.35
-72.4,44.2
-72.3,44.41
-72.51,44.38
-72.45,44.16
-72.44,44.4
-72.5,44.28
-72.6,44.73
-72.49,44.7
-72.49,44.15
-72.57,44.63
-72.69,44.65
-72.5,44.5
-72.3,44.4
-72.8,44.2
-72.6,44.5
-72.7,44.1
-72.7,44.1
-72.4,44.3
-72.8,44.1
-72.7,44.5
-72.8,44.2
-72.85,44.11
-72.43,44.07
-72.8,44.3
-72.71,44.39
-72.48,44.15
-72.54,44.1
-72.5,44.5
-72.37,44.46
-72.57,44.41
-72.9,43.6
-72.82,43.4
-73.21,43.64
-73.1,43.8
-73.33,43.98
-73.2,43.7
-73.01,43.6
-72.91,43.74
-72.85,43.53
-73,43.4
-73.2,44
-72.9,43.44
-73.3,43.7
-73.07,43.68
-72.85,44
-72.91,43.92
-72.79,43.65
-73.2,44
-73.12,43.48
-72.8,43.44
-72.97,43.54
-73.3,43.8
-73.2,43.3
-72.81,43.78
-73,43.8
-73.2,43.5
-73.03,43.65
-72.99,43.98
-72.8,43.9
-73.12,43.91
-73.33,43.89
-72.74,43.75
-73.01,43.45
-73.17,43.42
-73.2,43.3
-73.2,43.24
-73,43.6
-73.22,43.88
-72,44.4
-72.38,44.74
-72.08,44.32
-72.2,44.7
-71.9,44.4
-72.263,44.865
-72.4,44.6
-72.36,44.68
-72.1,44.4
-72.07,44.96
-72,45
-71.91,44.59
-71.98,44.84
-72.27,44.52
-71.8,44.7
-72.22,44.67
-72.3,44.61
-72.22,44.57
-72.3,44.5
-72.3,44.8
-71.9,44.8
-72.5,44.8
-72.04,44.56
-72,44.5
-71.96,44.89
-72.2,44.9
-72.3,44.9
-71.8,44.6
-72.4,44.9
-72.1,44.8
-72.16,44.33
-72.13,44.64
-72,44.7
-72.406,44.9
-71.9,44.7
-72.04,44.87
-72.2,44.4
-72.45,44.88
-72.26,44.71
-71.68,44.94
-71.49,45.01
-71.6,44.9
-71.7,44.42
-71.7,44.7
-71.7,44.47
-71.8,44.9
-77.61,38.96
-78,38.69
-77.53,38.79
-77.49,38.74
-77.43,38.75
-77.44,38.66
-77.9,38.8
-77.75,38.99
-77.74,39
-77.6,38.6
-77.47,38.86
-77.46,38.82
-77.39,38.78
-77.6,39.16
-77.93,39.03
-77.7,39.2
-77.89,39.09
-77.55,38.74
-77.73,38.8
-77.7,38.7
-77.8,39.1
-77.57,38.86
-77.9,38.9
-77.48,39.05
-77.52,39
-77.43,38.89
-77.51,38.89
-77.62,38.81
-77.66,39.14
-77.4,39.02
-77.39,39.05
-77.47,38.99
-77.65,38.87
-77.38,38.98
-77.39,38.93
-77.6,39.1
-77.5,39.2
-77.63,39.27
-77.6,38.7
-77.89,39
-77.8,38.7
-77.7,38.7
-77.34,38.96
-77.35,38.93
-77.34,38.98
-77.62,39.19
-77.8,38.9
-77.21,38.83
-77.29,38.79
-77.34,38.6
-77.29,38.57
-77.22,38.9
-77.34,38.84
-77.26,38.86
-77.29,38.82
-77.38,38.88
-77.31,38.76
-77.14,38.85
-77.19,38.87
-77.19,38.9
-77.15,38.86
-77.18,38.89
-77.16,38.7
-77.31,39
-77.21,38.68
-77.16,38.94
-77.23,38.93
-77.33,38.89
-77.26,38.684
-77.32,38.52
-77.19,38.77
-77.21,38.8
-77.23,38.78
-77.23,38.74
-77.38,38.56
-77.25,38.9
-77.29,38.9
-77.27,38.94
-77.27,38.62
-77.32,38.68
-77.35,38.64
-77.1,38.89
-77.05,38.86
-77.12,38.87
-77.1,38.86
-77.14,38.88
-77.09,38.84
-77.12,38.91
-77.08,38.89
-77.07,38.88
-77.16,38.9
-77.06,38.82
-77.09,38.83
-77.08,38.79
-77.13,38.81
-77.06,38.84
-77.09,38.76
-77.06,38.77
-77.06,38.75
-77.1,38.72
-77.12,38.78
-77.12,38.84
-77.15,38.82
-77.07,38.81
-77.15,38.75
-77.49,38.3
-77.41,38.32
-77.5,38.4
-77.6,38.3
-77.4,38.2
-77.3,38.1
-76.35,37.87
-77.87,38.35
-76.58,37.97
-77.1,38
-76.82,37.77
-77,38.05
-77,38.2
-77.03,38.34
-76.85,37.84
-76.6,37.9
-76.7,38.1
-76.4,37.9
-77.07,38.04
-76.41,37.68
-76.34,37.74
-77.2,38.3
-76.58,38.05
-76.5,37.8
-76.73,37.76
-77.8,38.3
-77.07,38.11
-76.49,37.99
-77.2,38
-76.8,38.1
-76.7,38.1
-76.4,37.9
-77.68,38.08
-77.17,38.13
-77.27,38.2
-76.29,37.85
-77.9,38.3
-77.4,37.9
-76.8,38
-77.7,38.2
-77.6,38.3
-77.4,38.4
-77.5,38.5
-77,37.9
-77.92,38.23
-76.8,38
-76.43,37.69
-76.36,37.66
-76.33,37.8
-77.4,38.1
-78.17,39.17
-78.3,39.2
-78.2,39.3
-78.3,38.8
-78,39.2
-78,39.1
-78.15,38.84
-78.08,39.27
-78.3,39.4
-78.08,38.77
-78.2,38.9
-78.4,39.3
-78.05,38.82
-78.12,38.81
-78.39,39.09
-78,38.9
-77.99,38.9
-78.5,39
-78.27,39.02
-78,39.1
-78.36,38.77
-78.4,38.8
-78.46,39.06
-78.23,39.06
-78.09,39.22
-78.4,39
-78.43,38.95
-78.11,39.06
-78.53,38.89
-78,38.4
-78.22,38.33
-78.3,38.4
-77.8,38.5
-78.14,38.55
-77.9,38.51
-78.18,38.41
-78.1,38.63
-77.82,38.48
-78.28,38.52
-77.64,38.47
-78.23,38.46
-78.39,38.34
-77.9,38.63
-77.81,38.4
-78.3,38.5
-77.7,38.6
-78.01,38.38
-78.17,38.37
-78.26,38.35
-78.19,38.32
-78,38.3
-77.83,38.54
-78.18,38.47
-77.69,38.39
-78,38.6
-78.28,38.29
-78.3,38.6
-77.87,38.44
-77.72,38.46
-78.31,38.49
-78.2,38.7
-78.18,38.62
-78.86,38.41
-78.9,38.5
-78.87,38.43
-78.79,38.83
-78.96,38.79
-79.03,38.37
-78.8,38.7
-79.01,38.72
-79.1,38.5
-78.7,38.8
-78.6,38.4
-79,38.6
-79.1,38.6
-78.75,38.45
-78.87,38.56
-78.5,38.7
-78.75,38.38
-78.89,38.33
-78.7,38.8
-79.2,38.4
-78.7,38.7
-78.83,38.79
-78.79,38.38
-78.71,38.73
-78.62,38.53
-78.93,38.57
-78.5,38.5
-78.76,38.66
-78.6,38.1
-78.5,38
-78.6,38
-78.516,38.033
-78.4,38.1
-78.79,37.98
-78.92,37.68
-78.3,38.2
-78.72,37.9
-78.7,38.2
-78.54,38.27
-78.51,38.16
-78.6,37.8
-78.8,37.9
-78.97,38.1
-78.6,38.2
-78.2,38.1
